SOURCE,CCCCRIMELABEL,CCCDESCRIP,CCC_LABELDES,NIBRSKEYWORDMATCH,NIBRSOFFENSE,NIBRSAORB,NIBRSCLASSIFICATION,MATCH CORRECTED,MATCHKEYWORD
CCC,IMP PASSING/SID,improper passing,IMP PASSING/SID improper passing,OTHER,OTHER,OTHER,OTHER,1,0
CCC,IMP PASSING/VEH,Improper passing/vehicle on opposite direction,IMP PASSING/VEH Improper passing/vehicle on opposite direction,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,0
CCC,IMP PASSING-SCH,Improper passing-school bus,IMP PASSING-SCH Improper passing-school bus,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MISUSE RM ZONE,misuse of rm zoned structure,MISUSE RM ZONE misuse of rm zoned structure,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO EMISSION CON,No emission control sticker,NO EMISSION CON No emission control sticker,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO ID ON PERSON,no license on person,NO ID ON PERSON no license on person,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO PASSING ZONE,PASSING IN NO PASSING ZONE YELLOW LINE,NO PASSING ZONE PASSING IN NO PASSING ZONE YELLOW LINE,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OBTAIN MH PERM,failure to obtain mobile home permit,OBTAIN MH PERM failure to obtain mobile home permit,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PASSING @ RR XG,passing within 100 ft of railroad crossing,PASSING @ RR XG passing within 100 ft of railroad crossing,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PASSING SHOULDR,PASSING ON THE SHOULDER FOR ROADWAY,PASSING SHOULDR PASSING ON THE SHOULDER FOR ROADWAY,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PED. IN ROAD,pedestrian in roadway,PED. IN ROAD pedestrian in roadway,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PERMITTING MINO,permitting minor to drive,PERMITTING MINO permitting minor to drive,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PERSON ON PREMI,Unwanted Person on Premises,PERSON ON PREMI Unwanted Person on Premises,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PORNO - MINOR,"pornography - sale, loan, exhibit to minor","PORNO - MINOR pornography - sale, loan, exhibit to minor",OBSCEN,OBSCENITY,A,OTHER,1,1
CCC,PORNO-MINOR,pornography - sale/loan/exhibit to minor,PORNO-MINOR pornography - sale/loan/exhibit to minor,OBSCEN,OBSCENITY,A,OTHER,1,1
CCC,PROP MAINT,property maintenance violation,PROP MAINT property maintenance violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,STOP-EMERGING P,stop-emerging private drive,STOP-EMERGING P stop-emerging private drive,OTHER,OTHER,OTHER,OTHER,1,0
CCC,AGG CHILD MOLES,aggravated child molestation,AGG CHILD MOLES aggravated child molestation,MOLES,SEX OFFENSES,A,PERSON,,
CCC,CHILD MOLEST,child molestation,CHILD MOLEST child molestation,MOLES,SEX OFFENSES,A,PERSON,0,1
CCC,INFO ONLY,information only,INFO ONLY information only,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OCCUPY MOVING H,occupy moving house trailer,OCCUPY MOVING H occupy moving house trailer,OTHER,OTHER,OTHER,OTHER,1,0
CCC,INT W/MONTOR D,interfering with an electronic montor device,INT W/MONTOR D interfering with an electronic montor device,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MOTOR CARR REG,motor carrier registration required,MOTOR CARR REG motor carrier registration required,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MOTOR CARTS OFF,Motor Carts - Off,MOTOR CARTS OFF Motor Carts - Off,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MOTOR CARTS-VIO,Operation restrictions for motorized carts,MOTOR CARTS-VIO Operation restrictions for motorized carts,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MOTORC-WINDSHIE,motorcycle - windshield or eye protection,MOTORC-WINDSHIE motorcycle - windshield or eye protection,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO MOTOR CARRIE,no motor carriers certificate,NO MOTOR CARRIE no motor carriers certificate,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ORD. MORROW,City Ordinance Morrow,ORD. MORROW City Ordinance Morrow,OTHER,OTHER,OTHER,OTHER,1,0
CCC,THEFT OF MOTOR,theft of motor vehicle,THEFT OF MOTOR theft of motor vehicle,VEHICLE,"THEFT, LARCENY",A,PROPERTY,1,0
CCC,VEHICLE HIJACK,motor vehicle hijacking,VEHICLE HIJACK motor vehicle hijacking,MOTOR,"THEFT, LARCENY",A,PROPERTY,0,0
CCC,MURDER,murder,MURDER murder,MURD,"HOMICIDE OFFENSES MURDER AND
NONNEGLIGENT MANSLAUGHTER OR
NEGLIGENT MANSLAUGHTER",A,PERSON,0,1
CCC,MURDER/FELONY,murder/felony,MURDER/FELONY murder/felony,MURD,"HOMICIDE OFFENSES MURDER AND
NONNEGLIGENT MANSLAUGHTER OR
NEGLIGENT MANSLAUGHTER",A,PERSON,1,1
CCC,MURDER/MALICE,murder/malice,MURDER/MALICE murder/malice,MURD,"HOMICIDE OFFENSES MURDER AND
NONNEGLIGENT MANSLAUGHTER OR
NEGLIGENT MANSLAUGHTER",A,PERSON,1,1
CCC,NUISANCE,nuisance,NUISANCE nuisance,NUIS,DISORDERLY CONDUCT,B,OTHER,0,1
CCC,ABUSIVE/OBSCENE,Abusive/obscene language,ABUSIVE/OBSCENE Abusive/obscene language,OBSCEN,OBSCENITY,A,OTHER,0,1
CCC,ABUSIVE-OBSCENE,abusive-obscene language,ABUSIVE-OBSCENE abusive-obscene language,OBSCEN,OBSCENITY,A,OTHER,0,1
CCC,FURN OBSCENE,furnish obscene material minor-electronically,FURN OBSCENE furnish obscene material minor-electronically,OBSCEN,OBSCENITY,A,OTHER,0,1
CCC,NUDE/SEX MATER,nude or sexual conduct materials-distributing,NUDE/SEX MATER nude or sexual conduct materials-distributing,OBSCEN,OBSCENITY,A,OTHER,1,1
CCC,NUDITY PROH,NUDITY PROHIBITED,NUDITY PROH NUDITY PROHIBITED,OBSCEN,OBSCENITY,A,OTHER,1,1
CCC,NUDITY PROHIBIT,Nudity Prohibited - Public Entertainment,NUDITY PROHIBIT Nudity Prohibited - Public Entertainment,OBSCEN,OBSCENITY,A,OTHER,1,1
CCC,OBSCENE MATERIA,distributing obscene materials,OBSCENE MATERIA distributing obscene materials,OBSCEN,OBSCENITY,A,OTHER,0,1
CCC,OBSCENE OR PROF,obscene or profane language,OBSCENE OR PROF obscene or profane language,OBSCEN,OBSCENITY,A,OTHER,0,1
CCC,OBSCENE PHONE,obscene telephone contact,OBSCENE PHONE obscene telephone contact,OBSCEN,OBSCENITY,A,OTHER,0,1
CCC,OBSCENITIE-PROH,Disturbances/Obscenities Prohibited at Business,OBSCENITIE-PROH Disturbances/Obscenities Prohibited at Business,OBSCEN,OBSCENITY,A,OTHER,0,1
CCC,HIGHWAYS-OBSTRU,highways-obstructing,HIGHWAYS-OBSTRU highways-obstructing,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OBSTR OFFICER,"obstructing an officer - misdemeanor', 'obstructing an officer","OBSTR OFFICER obstructing an officer - misdemeanor', 'obstructing an officer",OBSTRUC,OBSTRUCTING CRIMINAL INVESTIGATION,B,OTHER,0,1
CCC,OBSTRUC LAW OFC,obstructing or hindering law enforcement officers,OBSTRUC LAW OFC obstructing or hindering law enforcement officers,OBSTRUC,OBSTRUCTING CRIMINAL INVESTIGATION,B,OTHER,0,1
CCC,OBSTRUCT FELONY,obstruction of officer,OBSTRUCT FELONY obstruction of officer,OBSTRUC,OBSTRUCTING CRIMINAL INVESTIGATION,B,OTHER,0,1
CCC,OBSTRUCTION,"obstruction of officer', 'false information/hindering officer","OBSTRUCTION obstruction of officer', 'false information/hindering officer",OBSTRUC,OBSTRUCTING CRIMINAL INVESTIGATION,B,OTHER,0,1
CCC,OBSTRUCTION OF,Obstruction of an officer,OBSTRUCTION OF Obstruction of an officer,OBSTRUC,OBSTRUCTING CRIMINAL INVESTIGATION,B,OTHER,0,1
CCC,OBSTRUCTION OFF,obstruction of officer,OBSTRUCTION OFF obstruction of officer,OBSTRUC,OBSTRUCTING CRIMINAL INVESTIGATION,B,OTHER,0,1
CCC,COVERING PLATE,obscuring license plate in order to impede surveillance equipment,COVERING PLATE obscuring license plate in order to impede surveillance equipment,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OPER LOW-SPEED,operating low-speed vehicles on highways,OPER LOW-SPEED operating low-speed vehicles on highways,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,0
CCC,PERMIT REQUIRED,state permit required for land disturbance activity,PERMIT REQUIRED state permit required for land disturbance activity,OTHER,OTHER,OTHER,OTHER,1,0
CCC,SAFE OPER MOTOR,safe operations of motor carriers,SAFE OPER MOTOR safe operations of motor carriers,OTHER,OTHER,OTHER,OTHER,1,0
CCC,UNATHORIZED PRA,unauthorized practice of law,UNATHORIZED PRA unauthorized practice of law,OTHER,OTHER,OTHER,OTHER,1,0
CCC,UNLAWFUL OPERAT,unlawful operation emergency vehicle,UNLAWFUL OPERAT unlawful operation emergency vehicle,OTHER,OTHER,OTHER,OTHER,1,0
CCC,2 HEADLIGHTS RE,MOTORCYCLE: MORE THAN 2 HEADLIGHTS,2 HEADLIGHTS RE MOTORCYCLE: MORE THAN 2 HEADLIGHTS,OTHER,OTHER,OTHER,OTHER,1,0
CCC,30 DYS LICENSE,30 DAYS TO GET LICENSE,30 DYS LICENSE 30 DAYS TO GET LICENSE,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ABAND DOGS,abandoning dogs,ABAND DOGS abandoning dogs,OTHER,OTHER,B,OTHER,1,0
CCC,ABANDON ANIMAL,abandonment of domesticated animal,ABANDON ANIMAL abandonment of domesticated animal,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ABANDON DRUGS,"abandonment of certain dangerous drugs,poisons and controlled substanc","ABANDON DRUGS abandonment of certain dangerous drugs,poisons and controlled substanc",OTHER,OTHER,OTHER,OTHER,1,0
CCC,ABANDON VEHICLE,abandoned vehicle,ABANDON VEHICLE abandoned vehicle,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ABANDONED VEH,Abandoned Vehicle,ABANDONED VEH Abandoned Vehicle,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ABANDONMENT,"interstate abandonment', 'abandonment","ABANDONMENT interstate abandonment', 'abandonment",OTHER,OTHER,OTHER,OTHER,1,0
CCC,ABANDONMENT OF,Abandonment of containers,ABANDONMENT OF Abandonment of containers,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ABUSE DISABLED,exploit/inflict/deprive disabled adult person,ABUSE DISABLED exploit/inflict/deprive disabled adult person,OTHER,OTHER,OTHER,OTHER,1,0
CCC,AGG DRIVING,aggressive driving,AGG DRIVING aggressive driving,OTHER,OTHER,OTHER,OTHER,1,0
CCC,AGGRESSIVE DRV,aggressive driving,AGGRESSIVE DRV aggressive driving,OTHER,OTHER,OTHER,OTHER,1,0
CCC,AGRI VIOLATION,Agriculture district violation,AGRI VIOLATION Agriculture district violation,OTHER,OTHER,B,OTHER,1,0
CCC,ALLOW ANO TO OP,allow another to operate vehicle contrary to law,ALLOW ANO TO OP allow another to operate vehicle contrary to law,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ALLOW CURFEW VI,Allowing curfew violation,ALLOW CURFEW VI Allowing curfew violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ALLOW MINOR IN,Allowing minor in billiard room,ALLOW MINOR IN Allowing minor in billiard room,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ALT VEH ID-POSS,"vehicle or part with altered id - possession of', 'posessing or diposing of motor vehicle or part with id altered","ALT VEH ID-POSS vehicle or part with altered id - possession of', 'posessing or diposing of motor vehicle or part with id altered",OTHER,OTHER,OTHER,OTHER,1,0
CCC,ALTER ODOMETER,alteration of odometer,ALTER ODOMETER alteration of odometer,OTHER,OTHER,B,OTHER,1,0
CCC,ALTER PIST LIC,altering/counterfeiting pistol licenses,ALTER PIST LIC altering/counterfeiting pistol licenses,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ALTER PUB DOCS,stealing/altering public documents,ALTER PUB DOCS stealing/altering public documents,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ALTER SERIAL#,"altering, tampering with serial number","ALTER SERIAL# altering, tampering with serial number",OTHER,OTHER,B,OTHER,1,0
CCC,ALTER TAG,tag - alteration of,ALTER TAG tag - alteration of,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ALTERATION OF T,Alteration of tag,ALTERATION OF T Alteration of tag,OTHER,OTHER,B,OTHER,1,0
CCC,ALTERED ID MARK,altered id mark - criminal use of,ALTERED ID MARK altered id mark - criminal use of,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ALTERED SUSP SY,altered suspension system,ALTERED SUSP SY altered suspension system,OTHER,OTHER,B,OTHER,1,0
CCC,ANIMAL AT LARGE,animal at large others,ANIMAL AT LARGE animal at large others,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ANIMAL CONFIMNT,confinement of animal/general,ANIMAL CONFIMNT confinement of animal/general,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ANIMAL HOUSING,animal housed less than 25 feet from neighbors home,ANIMAL HOUSING animal housed less than 25 feet from neighbors home,OTHER,OTHER,B,OTHER,1,0
CCC,ANIMAL NUISANCE,Animal nuisances,ANIMAL NUISANCE Animal nuisances,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ANIMAL OFFLEASH,animal - off leash,ANIMAL OFFLEASH animal - off leash,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ANIMAL RUNNING,animal - running at large,ANIMAL RUNNING animal - running at large,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ANIMAL-NUISANCE,animals creating nuisances,ANIMAL-NUISANCE animals creating nuisances,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ANIMALS/LIVESTO,animals at large - livestock,ANIMALS/LIVESTO animals at large - livestock,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ANIMALS-KEEPING,Domestic Animals - Keeping in Residential Area,ANIMALS-KEEPING Domestic Animals - Keeping in Residential Area,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ANIMALS-NUISAN,Animals Creating Nuisances,ANIMALS-NUISAN Animals Creating Nuisances,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ANIML CTL BOARD,animal control board,ANIML CTL BOARD animal control board,OTHER,OTHER,OTHER,OTHER,1,0
CCC,APPR EMERG VEH,approaching authorized emergency vehicles,APPR EMERG VEH approaching authorized emergency vehicles,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ARSON 1ST DEG,arson 1st degree,ARSON 1ST DEG arson 1st degree,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ATTEMPT VGCSA,criminal attempt to violate gcsa,ATTEMPT VGCSA criminal attempt to violate gcsa,OTHER,OTHER,OTHER,OTHER,1,0
CCC,AVOID PAY PROP,avoiding payment for rental/leased property,AVOID PAY PROP avoiding payment for rental/leased property,OTHER,OTHER,OTHER,OTHER,1,0
CCC,AVOID TELE CHRG,avoiding/attempting to avoid telecom charge 1st,AVOID TELE CHRG avoiding/attempting to avoid telecom charge 1st,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BAGGAGE REMOVAL,unlawful removal baggage/cargo from terminal,BAGGAGE REMOVAL unlawful removal baggage/cargo from terminal,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BAIL JUMPING,bail jumping,BAIL JUMPING bail jumping,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BBALL IN R-O-W,basketball goals and courts in public right-of-way,BBALL IN R-O-W basketball goals and courts in public right-of-way,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BICYC EQUP REQ,bicycle equipment requirement,BICYC EQUP REQ bicycle equipment requirement,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BICYCLE OBEY TR,bicycles must obey traffic laws,BICYCLE OBEY TR bicycles must obey traffic laws,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BICYCLING-VIO,bicycling on roads and designated bicycle paths,BICYCLING-VIO bicycling on roads and designated bicycle paths,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BIKE EQP REQUIR,bicycle equipment requirement,BIKE EQP REQUIR bicycle equipment requirement,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BLD W/O PERMIT,building without permit,BLD W/O PERMIT building without permit,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BOARD WITNESS,boarding witness,BOARD WITNESS boarding witness,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BOARDING W/ WEP,boarding an aircraft with a weapon,BOARDING W/ WEP boarding an aircraft with a weapon,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BODY PIERCING,body piercing of person under 18 years of age,BODY PIERCING body piercing of person under 18 years of age,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BRAKE LIGHTS,brake lights and signals,BRAKE LIGHTS brake lights and signals,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BRAKES/TURN SIG,brake lights/turn signal required,BRAKES/TURN SIG brake lights/turn signal required,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BREAKING FUNERA,Breaking funeral procession,BREAKING FUNERA Breaking funeral procession,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BRED PERMIT REQ,"breeding of dogs and cats, permit required","BRED PERMIT REQ breeding of dogs and cats, permit required",OTHER,OTHER,OTHER,OTHER,1,0
CCC,BREED/PMT REQ,"breeding of dogs and cats, permit required","BREED/PMT REQ breeding of dogs and cats, permit required",OTHER,OTHER,OTHER,OTHER,1,0
CCC,B-STICKER VIO,unlawful stickers/decals on vehicle,B-STICKER VIO unlawful stickers/decals on vehicle,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BUS HOURS-30 MI,business hours - allow consumption 30 minutes after closing,BUS HOURS-30 MI business hours - allow consumption 30 minutes after closing,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BUS LIC REQUIRE,pawnbroker/dealer business license required,BUS LIC REQUIRE pawnbroker/dealer business license required,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BUSINES LIC/VIO,business license - none or invalid,BUSINES LIC/VIO business license - none or invalid,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BUSINESS LICENS,Business license-non/expired,BUSINESS LICENS Business license-non/expired,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BUSINESS PRACTI,business practice-deceptive,BUSINESS PRACTI business practice-deceptive,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BUSINESS-RESID,business - operating in residential area,BUSINESS-RESID business - operating in residential area,OTHER,OTHER,OTHER,OTHER,1,0
CCC,C.A. HWY VIO,divided highway - restriction violation,C.A. HWY VIO divided highway - restriction violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CARE OF HOUSE,care of housing,CARE OF HOUSE care of housing,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CARE PREMISES,care of premises,CARE PREMISES care of premises,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CARELESS DRIVIN,"Careless driving', 'Careless driving (county ordinance)","CARELESS DRIVIN Careless driving', 'Careless driving (county ordinance)",OTHER,OTHER,OTHER,OTHER,1,0
CCC,CENTRAL LANES,center turn lane violation,CENTRAL LANES center turn lane violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CERTIFICATE OF,certificate of title - violation,CERTIFICATE OF certificate of title - violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CHILD RESTRAINT,child restraint violation,CHILD RESTRAINT child restraint violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CLASS/ENDRS/RST,Content of commercial drivers license;class/endorsements/restrictions,CLASS/ENDRS/RST Content of commercial drivers license;class/endorsements/restrictions,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CLINGING TO VEH,"Clinging to vehicle-bicycle/coaster/roller skates, etc', 'Clinging to vehicles","CLINGING TO VEH Clinging to vehicle-bicycle/coaster/roller skates, etc', 'Clinging to vehicles",OTHER,OTHER,OTHER,OTHER,1,0
CCC,COASTING,coasting,COASTING coasting,OTHER,OTHER,B,OTHER,1,0
CCC,COLL W/PARKED V,Collision with parked vehicle,COLL W/PARKED V Collision with parked vehicle,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,0
CCC,COM VEH PARKING,commercial vehicle parked in residential zone,COM VEH PARKING commercial vehicle parked in residential zone,OTHER,OTHER,OTHER,OTHER,1,0
CCC,COMM. FACILITY,use of communication facility to violate gcsa,COMM. FACILITY use of communication facility to violate gcsa,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CONDUCTING AUCT,Conducting auction without license,CONDUCTING AUCT Conducting auction without license,OTHER,OTHER,B,OTHER,1,0
CCC,CONF VIC ANIMAL,"confinement of animals generally, vicious animals","CONF VIC ANIMAL confinement of animals generally, vicious animals",OTHER,OTHER,OTHER,OTHER,1,0
CCC,CONT SUBS RECOR,unlawful distribution/failure to keep records controlled substances,CONT SUBS RECOR unlawful distribution/failure to keep records controlled substances,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CONTL VICIO DOG,confinement and control of vicious dog,CONTL VICIO DOG confinement and control of vicious dog,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CONV PAYMT PROP,conversion payments for real property improvements,CONV PAYMT PROP conversion payments for real property improvements,OTHER,OTHER,OTHER,OTHER,1,0
CCC,COPY REGULATION,copy of regulation,COPY REGULATION copy of regulation,OTHER,OTHER,B,OTHER,1,0
CCC,CRIM ATTEMPT,criminal attempt,CRIM ATTEMPT criminal attempt,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CRIMINAL ATTEMP,Criminal attempt,CRIMINAL ATTEMP Criminal attempt,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CRIMINAL RECIEP,criminal receipt of services,CRIMINAL RECIEP criminal receipt of services,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CROSSING FIRE H,crossing fire hose,CROSSING FIRE H crossing fire hose,OTHER,OTHER,B,OTHER,1,0
CCC,CROSSING MED,crossing median/divided highway,CROSSING MED crossing median/divided highway,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,0
CCC,CURRENCY TRANS,currency transaction violations,CURRENCY TRANS currency transaction violations,OTHER,OTHER,OTHER,OTHER,1,0
CCC,DA - INV REVIEW,district attorney - investigation review,DA - INV REVIEW district attorney - investigation review,OTHER,OTHER,OTHER,OTHER,1,0
CCC,DA CRIMINAL INV,district attorney criminal investigation,DA CRIMINAL INV district attorney criminal investigation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,DA INV OTH DEPT,district attorney investigation for other departments,DA INV OTH DEPT district attorney investigation for other departments,OTHER,OTHER,OTHER,OTHER,1,0
CCC,DAILY PD REPORT,daily report to county police by pawn shops,DAILY PD REPORT daily report to county police by pawn shops,OTHER,OTHER,OTHER,OTHER,1,0
CCC,DAM FARM ANIMAL,damage/destroy farm animals/research facility,DAM FARM ANIMAL damage/destroy farm animals/research facility,OTHER,OTHER,B,OTHER,1,0
CCC,DAMAGING UTILIT,damaging utility company property,DAMAGING UTILIT damaging utility company property,OTHER,OTHER,OTHER,OTHER,1,0
CCC,DANGEROUS DOG,"dog - dangerous dog - outside restriction violation', 'dog - dangerous dog control law","DANGEROUS DOG dog - dangerous dog - outside restriction violation', 'dog - dangerous dog control law",OTHER,OTHER,OTHER,OTHER,1,0
CCC,DEALER PLATES,registration and licensing of dealers plates,DEALER PLATES registration and licensing of dealers plates,OTHER,OTHER,B,OTHER,1,0
CCC,DECAL REVAL,revalidation decal not displayed,DECAL REVAL revalidation decal not displayed,OTHER,OTHER,OTHER,OTHER,1,0
CCC,DEF HEADLIGHTS,defective headlights,DEF HEADLIGHTS defective headlights,OTHER,OTHER,OTHER,OTHER,1,0
